timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2022-09-24 09:00:00,2022-09-24 07:00:00,BE,0.0,2160.6225,-2160.6225
2022-09-24 09:00:00,2022-09-24 07:00:00,CH,1232.0,0.0,1232.0
2022-09-24 09:00:00,2022-09-24 07:00:00,DE-LU,1.24,546.665,-545.425
2022-09-24 09:00:00,2022-09-24 07:00:00,ES,0.0,2473.57,-2473.57
2022-09-24 09:00:00,2022-09-24 07:00:00,GB,0.0,1996.0,-1996.0
2022-09-24 09:00:00,2022-09-24 07:00:00,IT-North,2438.0,0.0,2438.0
