timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2022-04-22 12:00:00,2022-04-22 10:00:00,BE,0.0,789.6225,-789.6225
2022-04-22 12:00:00,2022-04-22 10:00:00,CH,0.0,112.0,-112.0
2022-04-22 12:00:00,2022-04-22 10:00:00,DE-LU,0.0,1697.4235,-1697.4235
2022-04-22 12:00:00,2022-04-22 10:00:00,ES,2675.02,0.0,2675.02
2022-04-22 12:00:00,2022-04-22 10:00:00,GB,0.0,1985.0,-1985.0
2022-04-22 12:00:00,2022-04-22 10:00:00,IT-North,2141.0,0.0,2141.0
