timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2022-11-03 18:00:00,2022-11-03 17:00:00,BE,0.0,1693.1275,-1693.1275
2022-11-03 18:00:00,2022-11-03 17:00:00,CH,0.0,764.0,-764.0
2022-11-03 18:00:00,2022-11-03 17:00:00,DE-LU,2.355,953.1345,-950.7795
2022-11-03 18:00:00,2022-11-03 17:00:00,ES,0.0,1241.66,-1241.66
2022-11-03 18:00:00,2022-11-03 17:00:00,GB,3063.0,0.0,3063.0
2022-11-03 18:00:00,2022-11-03 17:00:00,IT-North,1484.0,0.0,1484.0
