timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2022-06-07 14:00:00,2022-06-07 12:00:00,BE,0.0,164.9375,-164.9375
2022-06-07 14:00:00,2022-06-07 12:00:00,CH,1514.0,0.0,1514.0
2022-06-07 14:00:00,2022-06-07 12:00:00,DE-LU,691.4205,0.0,691.4205
2022-06-07 14:00:00,2022-06-07 12:00:00,ES,486.74,32.64,454.1
2022-06-07 14:00:00,2022-06-07 12:00:00,GB,0.0,1945.0,-1945.0
2022-06-07 14:00:00,2022-06-07 12:00:00,IT-North,1924.0,0.0,1924.0
