timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2022-03-13 12:00:00,2022-03-13 11:00:00,BE,0.0,1811.8375,-1811.8375
2022-03-13 12:00:00,2022-03-13 11:00:00,CH,0.0,566.0,-566.0
2022-03-13 12:00:00,2022-03-13 11:00:00,DE-LU,0.0,1817.339,-1817.339
2022-03-13 12:00:00,2022-03-13 11:00:00,ES,0.0,2331.25,-2331.25
2022-03-13 12:00:00,2022-03-13 11:00:00,GB,0.0,576.0,-576.0
2022-03-13 12:00:00,2022-03-13 11:00:00,IT-North,210.0,0.0,210.0
