timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2022-01-17 19:00:00,2022-01-17 18:00:00,BE,0.0,2462.81,-2462.81
2022-01-17 19:00:00,2022-01-17 18:00:00,CH,0.0,1337.0,-1337.0
2022-01-17 19:00:00,2022-01-17 18:00:00,DE-LU,0.0,1971.022,-1971.022
2022-01-17 19:00:00,2022-01-17 18:00:00,ES,0.0,1694.29,-1694.29
2022-01-17 19:00:00,2022-01-17 18:00:00,GB,1944.0,0.0,1944.0
2022-01-17 19:00:00,2022-01-17 18:00:00,IT-North,142.0,0.0,142.0
