Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Bourgogne-Franche-Comté,Flux physiques de Bretagne vers Bourgogne-Franche-Comté,Flux physiques de Centre-Val de Loire vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Hauts-de-France vers Bourgogne-Franche-Comté,Flux physiques d'Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Normandie vers Bourgogne-Franche-Comté,Flux physiques de Nouvelle-Aquitaine vers Bourgogne-Franche-Comté,Flux physiques d'Occitanie vers Bourgogne-Franche-Comté,Flux physiques de Pays-de-la-Loire vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Auvergne-Rhône-Alpes,Flux physiques de Bourgogne-Franche-Comté vers Bourgogne-Franche-Comté.1,Flux physiques de Bourgogne-Franche-Comté vers Bretagne,Flux physiques de Bourgogne-Franche-Comté vers Centre-Val de Loire,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Hauts-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Normandie,Flux physiques de Bourgogne-Franche-Comté vers Nouvelle-Aquitaine,Flux physiques de Bourgogne-Franche-Comté vers Occitanie,Flux physiques de Bourgogne-Franche-Comté vers Pays-de-la-Loire,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques Allemagne vers Bourgogne-Franche-Comté,Flux physiques Belgique vers Bourgogne-Franche-Comté,Flux physiques Espagne vers Bourgogne-Franche-Comté,Flux physiques Italie vers Bourgogne-Franche-Comté,Flux physiques Luxembourg vers Bourgogne-Franche-Comté,Flux physiques Royaume-Uni vers Bourgogne-Franche-Comté,Flux physiques Suisse vers Bourgogne-Franche-Comté,Flux physiques de Bourgogne-Franche-Comté vers Allemagne,Flux physiques de Bourgogne-Franche-Comté vers Belgique,Flux physiques de Bourgogne-Franche-Comté vers Espagne,Flux physiques de Bourgogne-Franche-Comté vers Italie,Flux physiques de Bourgogne-Franche-Comté vers Luxembourg,Flux physiques de Bourgogne-Franche-Comté vers Royaume-Uni,Flux physiques de Bourgogne-Franche-Comté vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Bourgogne-Franche-Comté,Données définitives,2022-01-01,00:00,2334.0,163.0,0.0,63.0,0.0,100.0,0.0,55.0,0.0,0.0,0.0,0.0,1953.0,61,-,-,896,2596,-,623,-,-,-,-,-,2235.0,-,-,45.0,0.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,58,-,-,-,-,-,-,0.0,6.98,43.24,0.0,-,2.7,6.6,0.0,0.0,4.28,19.16,2.36,67.07,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,00:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,00:30,2234.0,164.0,0.0,51.0,0.0,105.0,0.0,57.0,0.0,0.0,0.0,0.0,1857.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2014.0,-,-,61.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.34,43.5,0.0,-,2.28,5.35,0.0,0.0,4.7,20.11,2.55,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,00:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,01:00,2178.0,164.0,0.0,45.0,0.0,105.0,0.0,57.0,0.0,0.0,0.0,0.0,1807.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2077.0,-,-,58.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.53,43.5,0.0,-,2.07,4.72,0.0,0.0,4.82,20.11,2.62,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,01:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,01:30,2210.0,164.0,0.0,44.0,0.0,105.0,0.0,57.0,0.0,0.0,0.0,0.0,1840.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1982.0,-,-,57.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.42,43.5,0.0,-,1.99,4.61,0.0,0.0,4.75,20.11,2.58,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,01:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,02:00,2275.0,164.0,0.0,36.0,0.0,105.0,0.0,57.0,0.0,0.0,0.0,0.0,1913.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2009.0,-,-,55.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.21,43.5,0.0,-,1.58,3.77,0.0,0.0,4.62,20.11,2.51,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,02:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,02:30,2293.0,164.0,0.0,29.0,0.0,106.0,0.0,57.0,0.0,0.0,0.0,0.0,1938.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2569.0,-,-,57.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.15,43.5,0.0,-,1.26,3.04,0.0,0.0,4.62,20.31,2.49,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,02:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,03:00,2216.0,164.0,0.0,28.0,0.0,106.0,0.0,57.0,0.0,0.0,0.0,0.0,1861.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2763.0,-,-,56.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.4,43.5,0.0,-,1.26,2.94,0.0,0.0,4.78,20.31,2.57,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,03:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,03:30,2229.0,164.0,0.0,39.0,0.0,106.0,0.0,57.0,0.0,0.0,0.0,0.0,1863.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3208.0,-,-,57.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.36,43.5,0.0,-,1.75,4.09,0.0,0.0,4.76,20.31,2.56,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,03:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,04:00,2151.0,164.0,0.0,46.0,0.0,106.0,0.0,57.0,0.0,0.0,0.0,0.0,1778.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3093.0,-,-,55.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.62,43.5,0.0,-,2.14,4.82,0.0,0.0,4.93,20.31,2.65,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,04:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,04:30,2111.0,165.0,0.0,62.0,0.0,106.0,0.0,57.0,0.0,0.0,0.0,0.0,1722.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3177.0,-,-,54.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.82,43.77,0.0,-,2.94,6.5,0.0,0.0,5.02,20.31,2.7,69.51,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,04:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,05:00,2084.0,165.0,0.0,54.0,0.0,106.0,0.0,56.0,0.0,0.0,0.0,0.0,1703.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3212.0,-,-,54.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.92,43.77,0.0,-,2.59,5.66,0.0,0.0,5.09,20.31,2.69,68.29,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,05:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,05:30,2092.0,165.0,0.0,64.0,0.0,106.0,0.0,54.0,0.0,0.0,0.0,0.0,1703.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3302.0,-,-,54.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.89,43.77,0.0,-,3.06,6.71,0.0,0.0,5.07,20.31,2.58,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,05:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,06:00,2108.0,165.0,0.0,72.0,0.0,106.0,0.0,56.0,0.0,0.0,0.0,0.0,1710.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3463.0,-,-,54.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.83,43.77,0.0,-,3.42,7.55,0.0,0.0,5.03,20.31,2.66,68.29,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,06:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,06:30,2147.0,165.0,0.0,81.0,0.0,106.0,0.0,54.0,0.0,0.0,0.0,0.0,1740.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3421.0,-,-,55.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.69,43.77,0.0,-,3.77,8.49,0.0,0.0,4.94,20.31,2.52,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,06:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,07:00,2185.0,165.0,0.0,86.0,0.0,106.0,0.0,54.0,0.0,0.0,0.0,0.0,1773.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3426.0,-,-,55.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.55,43.77,0.0,-,3.94,9.01,0.0,0.0,4.85,20.31,2.47,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,07:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,07:30,2240.0,165.0,0.0,87.0,0.0,106.0,0.0,55.0,0.0,0.0,0.0,0.0,1827.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3444.0,-,-,56.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.37,43.77,0.0,-,3.88,9.12,0.0,0.0,4.73,20.31,2.46,67.07,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,07:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,08:00,2268.0,164.0,0.0,105.0,0.0,106.0,0.0,56.0,0.0,0.0,0.0,0.0,1837.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3251.0,-,-,56.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.23,43.5,0.0,-,4.63,11.01,0.0,0.0,4.67,20.31,2.47,68.29,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,08:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,08:30,2238.0,164.0,0.0,131.0,0.0,106.0,0.0,54.0,0.0,0.0,0.0,0.0,1784.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3121.0,-,-,59.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.33,43.5,0.0,-,5.85,13.73,0.0,0.0,4.74,20.31,2.41,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,08:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,09:00,2245.0,164.0,0.0,130.0,10.0,106.0,0.0,55.0,0.0,0.0,0.0,0.0,1779.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3272.0,-,-,58.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.31,43.5,0.0,-,5.79,13.63,0.45,2.18,4.72,20.31,2.45,67.07,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,09:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,09:30,2279.0,164.0,0.0,134.0,45.0,106.0,0.0,55.0,0.0,0.0,0.0,0.0,1775.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,3248.0,-,-,57.0,6.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.2,43.5,0.0,-,5.88,14.05,1.97,9.8,4.65,20.31,2.41,67.07,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,09:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,10:00,2300.0,164.0,0.0,143.0,84.0,106.0,0.0,53.0,0.0,0.0,0.0,0.0,1749.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2979.0,-,-,56.0,7.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,5.0,7.13,43.5,0.0,-,6.22,14.99,3.65,18.3,4.61,20.31,2.3,64.63,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,10:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,10:30,2342.0,157.0,0.0,155.0,115.0,107.0,0.0,55.0,0.0,0.0,0.0,0.0,1753.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2588.0,-,-,55.0,7.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,42.0,6.7,41.64,0.0,-,6.62,16.25,4.91,25.05,4.57,20.5,2.35,67.07,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,10:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,11:00,2347.0,157.0,0.0,152.0,147.0,107.0,0.0,56.0,0.0,0.0,0.0,0.0,1729.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,2315.0,-,-,55.0,8.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,56.0,6.69,41.64,0.0,-,6.48,15.93,6.26,32.03,4.56,20.5,2.39,68.29,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,11:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,11:30,2349.0,161.0,0.0,156.0,163.0,107.0,0.0,55.0,0.0,0.0,0.0,0.0,1706.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1962.0,-,-,50.0,9.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,100.0,6.85,42.71,0.0,-,6.64,16.35,6.94,35.51,4.56,20.5,2.34,67.07,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,11:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,12:00,2414.0,161.0,0.0,129.0,180.0,107.0,0.0,54.0,0.0,0.0,0.0,0.0,1781.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1851.0,-,-,49.0,10.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,81.0,6.67,42.71,0.0,-,5.34,13.52,7.46,39.22,4.43,20.5,2.24,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,12:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,12:30,2509.0,161.0,0.0,133.0,183.0,107.0,0.0,54.0,0.0,0.0,0.0,0.0,1870.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1633.0,-,-,51.0,12.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,30.0,6.42,42.71,0.0,-,5.3,13.94,7.29,39.87,4.26,20.5,2.15,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,12:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,13:00,2430.0,161.0,0.0,115.0,193.0,107.0,0.0,53.0,0.0,0.0,0.0,0.0,1800.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1454.0,-,-,50.0,11.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,18.0,6.63,42.71,0.0,-,4.73,12.05,7.94,42.05,4.4,20.5,2.18,64.63,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,13:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,13:30,2315.0,161.0,0.0,110.0,187.0,107.0,0.0,55.0,0.0,0.0,0.0,0.0,1696.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1410.0,-,-,50.0,9.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,42.0,6.95,42.71,0.0,-,4.75,11.53,8.08,40.74,4.62,20.5,2.38,67.07,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,13:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,14:00,2258.0,161.0,0.0,112.0,172.0,107.0,0.0,54.0,0.0,0.0,0.0,0.0,1651.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1300.0,-,-,48.0,10.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,68.0,7.13,42.71,0.0,-,4.96,11.74,7.62,37.47,4.74,20.5,2.39,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,14:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,14:30,2215.0,161.0,0.0,122.0,146.0,107.0,0.0,54.0,0.0,0.0,0.0,0.0,1626.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1244.0,-,-,48.0,10.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,135.0,7.27,42.71,0.0,-,5.51,12.79,6.59,31.81,4.83,20.5,2.44,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,14:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,15:00,2125.0,161.0,0.0,127.0,121.0,108.0,0.0,53.0,0.0,0.0,0.0,0.0,1554.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1246.0,-,-,49.0,24.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,187.0,7.58,42.71,0.0,-,5.98,13.31,5.69,26.36,5.08,20.69,2.49,64.63,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,15:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,15:30,2103.0,161.0,0.0,131.0,84.0,108.0,0.0,54.0,0.0,0.0,0.0,0.0,1566.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1280.0,-,-,49.0,99.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,270.0,7.66,42.71,0.0,-,6.23,13.73,3.99,18.3,5.14,20.69,2.57,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,15:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,16:00,2082.0,161.0,0.0,128.0,44.0,108.0,0.0,54.0,0.0,0.0,0.0,0.0,1588.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1374.0,-,-,48.0,77.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,268.0,7.73,42.71,0.0,-,6.15,13.42,2.11,9.59,5.19,20.69,2.59,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,16:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,16:30,2095.0,161.0,0.0,124.0,25.0,107.0,0.0,54.0,0.0,0.0,0.0,0.0,1624.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1366.0,-,-,51.0,34.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,231.0,7.68,42.71,0.0,-,5.92,13.0,1.19,5.45,5.11,20.5,2.58,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,16:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,17:00,2155.0,161.0,0.0,113.0,3.0,108.0,0.0,54.0,0.0,0.0,0.0,0.0,1716.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1389.0,-,-,53.0,65.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,258.0,7.47,42.71,0.0,-,5.24,11.84,0.14,0.65,5.01,20.69,2.51,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,17:15,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,17:30,2259.0,161.0,0.0,123.0,0.0,108.0,0.0,54.0,0.0,0.0,0.0,0.0,1813.0,ND,-,-,ND,ND,-,ND,-,-,-,-,-,1321.0,-,-,55.0,5.0,-,0.0,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,-,179.0,7.13,42.71,0.0,-,5.44,12.89,0.0,0.0,4.78,20.69,2.39,65.85,
Bourgogne-Franche-Comté,Données définitives,2022-01-01,17:45,,,,,,,,,,,,,,,-,-,,,-,,-,-,-,-,-,,-,-,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,,,,,,,,
