Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Hauts-de-France,Flux physiques de Bourgogne-Franche-Comté vers Hauts-de-France,Flux physiques de Bretagne vers Hauts-de-France,Flux physiques de Centre-Val de Loire vers Hauts-de-France,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Hauts-de-France vers Hauts-de-France,Flux physiques d'Ile-de-France vers Hauts-de-France,Flux physiques de Normandie vers Hauts-de-France,Flux physiques de Nouvelle-Aquitaine vers Hauts-de-France,Flux physiques d'Occitanie vers Hauts-de-France,Flux physiques de Pays-de-la-Loire vers Hauts-de-France,Flux physiques de PACA vers Hauts-de-France,Flux physiques de Hauts-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Hauts-de-France vers Bourgogne-Franche-Comté,Flux physiques de Hauts-de-France vers Bretagne,Flux physiques de Hauts-de-France vers Centre-Val de Loire,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques de Hauts-de-France vers Hauts-de-France.1,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques de Hauts-de-France vers Normandie,Flux physiques de Hauts-de-France vers Nouvelle-Aquitaine,Flux physiques de Hauts-de-France vers Occitanie,Flux physiques de Hauts-de-France vers Pays-de-la-Loire,Flux physiques de Hauts-de-France vers PACA,Flux physiques Allemagne vers Hauts-de-France,Flux physiques Belgique vers Hauts-de-France,Flux physiques Espagne vers Hauts-de-France,Flux physiques Italie vers Hauts-de-France,Flux physiques Luxembourg vers Hauts-de-France,Flux physiques Royaume-Uni vers Hauts-de-France,Flux physiques Suisse vers Hauts-de-France,Flux physiques de Hauts-de-France vers Allemagne,Flux physiques de Hauts-de-France vers Belgique,Flux physiques de Hauts-de-France vers Espagne,Flux physiques de Hauts-de-France vers Italie,Flux physiques de Hauts-de-France vers Luxembourg,Flux physiques de Hauts-de-France vers Royaume-Uni,Flux physiques de Hauts-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Hauts-de-France,Données définitives,2022-01-01,06:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,06:30,4285.0,458.0,2381.0,1316.0,0.0,2.0,0.0,121.0,0.0,0.0,0.0,0.0,5.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,732.0,-,4521.0,135.0,-,-,-,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,0.0,-,10.69,18.69,55.57,43.61,30.71,25.07,0.0,0.0,0.05,50.0,2.82,63.02,
Hauts-de-France,Données définitives,2022-01-01,06:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,07:00,4292.0,464.0,2365.0,1418.0,0.0,2.0,0.0,118.0,0.0,0.0,0.0,0.0,-74.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,724.0,-,4558.0,172.0,-,-,-,-,-,ND,-,-,-,-,-,-,3.0,-,-,-,0.0,-,10.81,18.93,55.1,43.32,33.04,27.01,0.0,0.0,0.05,50.0,2.75,61.46,
Hauts-de-France,Données définitives,2022-01-01,07:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,07:30,4366.0,463.0,2337.0,1539.0,0.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,-91.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,738.0,-,4562.0,181.0,-,-,-,-,-,ND,-,-,-,-,-,-,3.0,-,-,-,0.0,-,10.6,18.89,53.53,42.8,35.25,29.32,0.0,0.0,0.05,50.0,2.66,60.42,
Hauts-de-France,Données définitives,2022-01-01,07:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,08:00,4419.0,468.0,2556.0,1709.0,0.0,2.0,0.0,119.0,0.0,0.0,0.0,0.0,-435.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,868.0,-,4573.0,175.0,-,-,-,-,-,ND,-,-,-,-,-,-,10.0,-,-,-,0.0,-,10.59,19.09,57.84,46.81,38.67,32.56,0.0,0.0,0.05,50.0,2.69,61.98,
Hauts-de-France,Données définitives,2022-01-01,08:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,08:30,4524.0,472.0,2589.0,1855.0,0.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,-508.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,915.0,-,4834.0,174.0,-,-,-,-,-,ND,-,-,-,-,-,-,9.0,-,-,-,0.0,-,10.43,19.26,57.23,47.42,41.0,35.34,0.0,0.0,0.04,50.0,2.59,60.94,
Hauts-de-France,Données définitives,2022-01-01,08:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,09:00,4461.0,468.0,2595.0,1895.0,0.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,-616.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,1004.0,-,4962.0,181.0,-,-,-,-,-,ND,-,-,-,-,-,-,10.0,-,-,-,0.0,-,10.49,19.09,58.17,47.53,42.48,36.1,0.0,0.0,0.04,50.0,2.62,60.94,
Hauts-de-France,Données définitives,2022-01-01,09:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,09:30,4557.0,456.0,2626.0,2105.0,5.0,2.0,0.0,119.0,0.0,0.0,0.0,0.0,-755.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,1062.0,-,5112.0,179.0,-,-,-,-,-,ND,-,-,-,-,-,-,14.0,-,-,-,0.0,-,10.01,18.6,57.63,48.1,46.19,40.1,0.11,1.46,0.04,50.0,2.61,61.98,
Hauts-de-France,Données définitives,2022-01-01,09:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,10:00,4600.0,457.0,2592.0,2185.0,14.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,-764.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,1061.0,-,4911.0,175.0,-,-,-,-,-,ND,-,-,-,-,-,-,13.0,-,-,-,0.0,-,9.93,18.65,56.35,47.47,47.5,41.63,0.3,4.08,0.04,50.0,2.52,60.42,
Hauts-de-France,Données définitives,2022-01-01,10:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,10:30,4752.0,459.0,2643.0,2361.0,26.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,-856.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,1181.0,-,4732.0,175.0,-,-,-,-,-,ND,-,-,-,-,-,-,13.0,-,-,-,0.0,-,9.66,18.73,55.62,48.41,49.68,44.98,0.55,7.58,0.04,50.0,2.42,59.9,
Hauts-de-France,Données définitives,2022-01-01,10:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,11:00,4826.0,445.0,2598.0,2444.0,44.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,-824.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,1205.0,-,4599.0,160.0,-,-,-,-,-,ND,-,-,-,-,-,-,15.0,-,-,-,0.0,-,9.22,18.16,53.83,47.58,50.64,46.56,0.91,12.83,0.04,50.0,2.4,60.42,
Hauts-de-France,Données définitives,2022-01-01,11:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,11:30,4900.0,462.0,2643.0,2468.0,65.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,-856.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,1174.0,-,4445.0,151.0,-,-,-,-,-,ND,-,-,-,-,-,-,217.0,-,-,-,0.0,-,9.43,18.85,53.94,48.41,50.37,47.02,1.33,18.95,0.04,50.0,2.39,60.94,
Hauts-de-France,Données définitives,2022-01-01,11:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,12:00,4982.0,441.0,2652.0,2503.0,93.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,-828.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,1067.0,-,4440.0,143.0,-,-,-,-,-,ND,-,-,-,-,-,-,246.0,-,-,-,0.0,-,8.85,17.99,53.23,48.57,50.24,47.69,1.87,27.11,0.04,50.0,2.35,60.94,
Hauts-de-France,Données définitives,2022-01-01,12:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,12:30,5111.0,459.0,2656.0,2254.0,150.0,2.0,0.0,114.0,0.0,0.0,0.0,0.0,-525.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,740.0,-,4264.0,157.0,-,-,-,-,-,ND,-,-,-,-,-,-,70.0,-,-,-,0.0,-,8.98,18.73,51.97,48.64,44.1,42.94,2.93,43.73,0.04,50.0,2.23,59.38,
Hauts-de-France,Données définitives,2022-01-01,12:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,13:00,5252.0,432.0,2644.0,2087.0,152.0,2.0,0.0,114.0,0.0,0.0,0.0,0.0,-176.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,618.0,-,4086.0,171.0,-,-,-,-,-,ND,-,-,-,-,-,-,14.0,-,-,-,0.0,-,8.23,17.63,50.34,48.42,39.74,39.76,2.89,44.31,0.04,50.0,2.17,59.38,
Hauts-de-France,Données définitives,2022-01-01,13:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,13:30,5124.0,445.0,2644.0,1926.0,134.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,-142.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,652.0,-,3969.0,155.0,-,-,-,-,-,ND,-,-,-,-,-,-,9.0,-,-,-,0.0,-,8.68,18.16,51.6,48.42,37.59,36.69,2.62,39.07,0.04,50.0,2.26,60.42,
Hauts-de-France,Données définitives,2022-01-01,13:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,14:00,4889.0,455.0,2645.0,1876.0,115.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,-321.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,738.0,-,3897.0,155.0,-,-,-,-,-,ND,-,-,-,-,-,-,26.0,-,-,-,0.0,-,9.31,18.56,54.1,48.44,38.37,35.74,2.35,33.53,0.04,50.0,2.39,60.94,
Hauts-de-France,Données définitives,2022-01-01,14:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,14:30,4814.0,464.0,2656.0,1677.0,123.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,-223.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,653.0,-,3445.0,136.0,-,-,-,-,-,ND,-,-,-,-,-,-,256.0,-,-,-,0.0,-,9.64,18.93,55.17,48.64,34.84,31.95,2.56,35.86,0.04,50.0,2.41,60.42,
Hauts-de-France,Données définitives,2022-01-01,14:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,15:00,4655.0,448.0,2653.0,1367.0,92.0,2.0,0.0,117.0,0.0,0.0,0.0,0.0,-24.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,647.0,-,3299.0,141.0,-,-,-,-,-,ND,-,-,-,-,-,-,283.0,-,-,-,0.0,-,9.62,18.28,56.99,48.59,29.37,26.04,1.98,26.82,0.04,50.0,2.51,60.94,
Hauts-de-France,Données définitives,2022-01-01,15:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,15:30,4601.0,453.0,2656.0,1318.0,52.0,2.0,0.0,118.0,0.0,0.0,0.0,0.0,-2.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,721.0,-,3132.0,122.0,-,-,-,-,-,ND,-,-,-,-,-,-,732.0,-,-,-,0.0,-,9.85,18.48,57.73,48.64,28.65,25.11,1.13,15.16,0.04,50.0,2.56,61.46,
Hauts-de-France,Données définitives,2022-01-01,15:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,16:00,4581.0,454.0,2649.0,1461.0,20.0,2.0,0.0,113.0,0.0,0.0,0.0,0.0,-121.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,708.0,-,3289.0,116.0,-,-,-,-,-,ND,-,-,-,-,-,-,655.0,-,-,-,0.0,-,9.91,18.52,57.83,48.52,31.89,27.83,0.44,5.83,0.04,50.0,2.47,58.85,
Hauts-de-France,Données définitives,2022-01-01,16:15,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
Hauts-de-France,Données définitives,2022-01-01,16:30,4633.0,463.0,2650.0,1567.0,6.0,2.0,0.0,119.0,0.0,0.0,0.0,0.0,-176.0,-,-,-,-,ND,-,ND,ND,-,-,-,-,-,-,-,-,548.0,-,3391.0,128.0,-,-,-,-,-,ND,-,-,-,-,-,-,690.0,-,-,-,0.0,-,9.99,18.89,57.2,48.53,33.82,29.85,0.13,1.75,0.04,50.0,2.57,61.98,
Hauts-de-France,Données définitives,2022-01-01,16:45,,,,,,,,,,,,,,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,,-,-,-,-,-,,-,-,-,,-,-,,-,-,-,,-,,,,,,,,,,,,,
