Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers PACA,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques de Bretagne vers PACA,Flux physiques de Centre-Val de Loire vers PACA,Flux physiques de Grand-Est vers PACA,Flux physiques de Hauts-de-France vers PACA,Flux physiques d'Ile-de-France vers PACA,Flux physiques de Normandie vers PACA,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques d'Occitanie vers PACA,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques de PACA vers PACA,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bretagne,Flux physiques de PACA vers Centre-Val de Loire,Flux physiques de PACA vers Grand-Est,Flux physiques de PACA vers Hauts-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de PACA vers Normandie,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de PACA vers Occitanie,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de PACA vers PACA.1,Flux physiques Allemagne vers PACA,Flux physiques Belgique vers PACA,Flux physiques Espagne vers PACA,Flux physiques Italie vers PACA,Flux physiques Luxembourg vers PACA,Flux physiques Royaume-Uni vers PACA,Flux physiques Suisse vers PACA,Flux physiques de PACA vers Allemagne,Flux physiques de PACA vers Belgique,Flux physiques de PACA vers Espagne,Flux physiques de PACA vers Italie,Flux physiques de PACA vers Luxembourg,Flux physiques de PACA vers Royaume-Uni,Flux physiques de PACA vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
PACA,Données définitives,2022-03-25,12:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,12:30,4966.0,1614.0,0.0,2.0,1269.0,405.0,0.0,117.0,0.0,0.0,0.0,0.0,1560.0,ND,-,-,-,-,-,-,-,-,ND,-,-,112.0,-,-,-,-,-,-,-,-,243.0,-,-,-,-,-,ND,-,-,-,-,-,-,35.0,-,-,-,32.5,51.45,0.0,ND,0.04,2.04,25.55,72.23,8.16,12.25,2.36,35.56,
PACA,Données définitives,2022-03-25,12:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,13:00,4907.0,1558.0,0.0,2.0,1277.0,401.0,0.0,119.0,0.0,0.0,0.0,0.0,1550.0,ND,-,-,-,-,-,-,-,-,ND,-,-,122.0,-,-,-,-,-,-,-,-,236.0,-,-,-,-,-,ND,-,-,-,-,-,-,63.0,-,-,-,31.75,49.67,0.0,ND,0.04,2.04,26.02,72.68,8.17,12.13,2.43,36.17,
PACA,Données définitives,2022-03-25,13:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,13:30,4863.0,1614.0,0.0,4.0,1263.0,364.0,0.0,119.0,0.0,0.0,0.0,0.0,1500.0,ND,-,-,-,-,-,-,-,-,ND,-,-,139.0,-,-,-,-,-,-,-,-,232.0,-,-,-,-,-,ND,-,-,-,-,-,-,72.0,-,-,-,33.19,51.45,0.0,ND,0.08,4.08,25.97,71.88,7.49,11.01,2.45,36.17,
PACA,Données définitives,2022-03-25,13:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,14:00,4726.0,1617.0,0.0,6.0,1233.0,308.0,0.0,120.0,0.0,0.0,0.0,0.0,1442.0,ND,-,-,-,-,-,-,-,-,ND,-,-,156.0,-,-,-,-,-,-,-,-,215.0,-,-,-,-,-,ND,-,-,-,-,-,-,74.0,-,-,-,34.21,51.55,0.0,ND,0.13,6.12,26.09,70.18,6.52,9.32,2.54,36.47,
PACA,Données définitives,2022-03-25,14:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,14:30,4698.0,1715.0,0.0,4.0,1175.0,280.0,0.0,116.0,0.0,0.0,0.0,0.0,1406.0,ND,-,-,-,-,-,-,-,-,ND,-,-,168.0,-,-,-,-,-,-,-,-,200.0,-,-,-,-,-,ND,-,-,-,-,-,-,70.0,-,-,-,36.5,54.67,0.0,ND,0.09,4.08,25.01,66.88,5.96,8.47,2.47,35.26,
PACA,Données définitives,2022-03-25,14:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,15:00,4602.0,1644.0,0.0,3.0,1080.0,269.0,0.0,117.0,0.0,0.0,0.0,0.0,1489.0,ND,-,-,-,-,-,-,-,-,ND,-,-,167.0,-,-,-,-,-,-,-,-,192.0,-,-,-,-,-,ND,-,-,-,-,-,-,67.0,-,-,-,35.72,52.41,0.0,ND,0.07,3.06,23.47,61.47,5.85,8.14,2.54,35.56,
PACA,Données définitives,2022-03-25,15:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,15:30,4462.0,1593.0,0.0,3.0,976.0,271.0,0.0,117.0,0.0,0.0,0.0,0.0,1501.0,ND,-,-,-,-,-,-,-,-,ND,-,-,162.0,-,-,-,-,-,-,-,-,198.0,-,-,-,-,-,ND,-,-,-,-,-,-,47.0,-,-,-,35.7,50.78,0.0,ND,0.07,3.06,21.87,55.55,6.07,8.2,2.62,35.56,
PACA,Données définitives,2022-03-25,15:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,16:00,4371.0,1594.0,0.0,12.0,836.0,276.0,0.0,119.0,0.0,0.0,0.0,0.0,1534.0,ND,-,-,-,-,-,-,-,-,ND,-,-,161.0,-,-,-,-,-,-,-,-,197.0,-,-,-,-,-,ND,-,-,-,-,-,-,53.0,-,-,-,36.47,50.81,0.0,ND,0.27,12.24,19.13,47.58,6.31,8.35,2.72,36.17,
PACA,Données définitives,2022-03-25,16:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,16:30,4340.0,1602.0,0.0,11.0,638.0,306.0,0.0,120.0,0.0,0.0,0.0,0.0,1662.0,ND,-,-,-,-,-,-,-,-,ND,-,-,174.0,-,-,-,-,-,-,-,-,175.0,-,-,-,-,-,ND,-,-,-,-,-,-,66.0,-,-,-,36.91,51.07,0.0,ND,0.25,11.22,14.7,36.31,7.05,9.26,2.76,36.47,
PACA,Données définitives,2022-03-25,16:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,17:00,4275.0,1765.0,0.0,12.0,455.0,319.0,0.0,120.0,0.0,0.0,0.0,0.0,1603.0,ND,-,-,-,-,-,-,-,-,ND,-,-,156.0,-,-,-,-,-,-,-,-,153.0,-,-,-,-,-,ND,-,-,-,-,-,-,70.0,-,-,-,41.29,56.26,0.0,ND,0.28,12.24,10.64,25.9,7.46,9.65,2.81,36.47,
PACA,Données définitives,2022-03-25,17:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,17:30,4392.0,1704.0,0.0,22.0,254.0,419.0,0.0,119.0,0.0,0.0,0.0,0.0,1874.0,ND,-,-,-,-,-,-,-,-,ND,-,-,161.0,-,-,-,-,-,-,-,-,150.0,-,-,-,-,-,ND,-,-,-,-,-,-,60.0,-,-,-,38.8,54.32,0.0,ND,0.5,22.45,5.78,14.46,9.54,12.68,2.71,36.17,
PACA,Données définitives,2022-03-25,17:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,18:00,4503.0,1865.0,0.0,16.0,127.0,476.0,0.0,121.0,0.0,0.0,0.0,0.0,1899.0,ND,-,-,-,-,-,-,-,-,ND,-,-,164.0,-,-,-,-,-,-,-,-,138.0,-,-,-,-,-,ND,-,-,-,-,-,-,66.0,-,-,-,41.42,59.45,0.0,ND,0.36,16.33,2.82,7.23,10.57,14.4,2.69,36.78,
PACA,Données définitives,2022-03-25,18:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,18:30,4684.0,1732.0,0.0,12.0,40.0,576.0,0.0,117.0,0.0,0.0,0.0,0.0,2207.0,ND,-,-,-,-,-,-,-,-,ND,-,-,177.0,-,-,-,-,-,-,-,-,155.0,-,-,-,-,-,ND,-,-,-,-,-,-,66.0,-,-,-,36.98,55.21,0.0,ND,0.26,12.24,0.85,2.28,12.3,17.43,2.5,35.56,
PACA,Données définitives,2022-03-25,18:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,19:00,5055.0,1781.0,0.0,16.0,0.0,889.0,0.0,119.0,0.0,0.0,0.0,0.0,2250.0,ND,-,-,-,-,-,-,-,-,ND,-,-,196.0,-,-,-,-,-,-,-,-,150.0,-,-,-,-,-,ND,-,-,-,-,-,-,59.0,-,-,-,35.23,56.77,0.0,ND,0.32,16.33,0.0,0.0,17.59,26.9,2.35,36.17,
PACA,Données définitives,2022-03-25,19:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,19:30,5269.0,1732.0,0.0,23.0,0.0,1095.0,0.0,121.0,0.0,0.0,0.0,0.0,2299.0,ND,-,-,-,-,-,-,-,-,ND,-,-,197.0,-,-,-,-,-,-,-,-,169.0,-,-,-,-,-,ND,-,-,-,-,-,-,35.0,-,-,-,32.87,55.21,0.0,ND,0.44,23.47,0.0,0.0,20.78,33.13,2.3,36.78,
PACA,Données définitives,2022-03-25,19:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,20:00,5246.0,1692.0,0.0,23.0,0.0,1130.0,0.0,120.0,0.0,0.0,0.0,0.0,2282.0,ND,-,-,-,-,-,-,-,-,ND,-,-,192.0,-,-,-,-,-,-,-,-,169.0,-,-,-,-,-,ND,-,-,-,-,-,-,36.0,-,-,-,32.25,53.94,0.0,ND,0.44,23.47,0.0,0.0,21.54,34.19,2.29,36.47,
PACA,Données définitives,2022-03-25,20:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,20:30,5113.0,1844.0,0.0,32.0,0.0,1109.0,0.0,122.0,0.0,0.0,0.0,0.0,2006.0,ND,-,-,-,-,-,-,-,-,ND,-,-,199.0,-,-,-,-,-,-,-,-,184.0,-,-,-,-,-,ND,-,-,-,-,-,-,38.0,-,-,-,36.06,58.78,0.0,ND,0.63,32.65,0.0,0.0,21.69,33.56,2.39,37.08,
PACA,Données définitives,2022-03-25,20:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,21:00,4951.0,1795.0,0.0,33.0,0.0,965.0,0.0,121.0,0.0,0.0,0.0,0.0,2037.0,ND,-,-,-,-,-,-,-,-,ND,-,-,153.0,-,-,-,-,-,-,-,-,181.0,-,-,-,-,-,ND,-,-,-,-,-,-,30.0,-,-,-,36.26,57.22,0.0,ND,0.67,33.67,0.0,0.0,19.49,29.2,2.44,36.78,
PACA,Données définitives,2022-03-25,21:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,21:30,4805.0,1748.0,0.0,25.0,0.0,771.0,0.0,121.0,0.0,0.0,0.0,0.0,2142.0,ND,-,-,-,-,-,-,-,-,ND,-,-,138.0,-,-,-,-,-,-,-,-,180.0,-,-,-,-,-,ND,-,-,-,-,-,-,35.0,-,-,-,36.38,55.72,0.0,ND,0.52,25.51,0.0,0.0,16.05,23.33,2.52,36.78,
PACA,Données définitives,2022-03-25,21:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,22:00,4721.0,1688.0,0.0,29.0,0.0,577.0,0.0,119.0,0.0,0.0,0.0,0.0,2309.0,ND,-,-,-,-,-,-,-,-,ND,-,-,133.0,-,-,-,-,-,-,-,-,173.0,-,-,-,-,-,ND,-,-,-,-,-,-,40.0,-,-,-,35.76,53.81,0.0,ND,0.61,29.59,0.0,0.0,12.22,17.46,2.52,36.17,
PACA,Données définitives,2022-03-25,22:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,22:30,4729.0,1659.0,0.0,29.0,0.0,525.0,0.0,121.0,0.0,0.0,0.0,0.0,2397.0,ND,-,-,-,-,-,-,-,-,ND,-,-,148.0,-,-,-,-,-,-,-,-,159.0,-,-,-,-,-,ND,-,-,-,-,-,-,55.0,-,-,-,35.08,52.88,0.0,ND,0.61,29.59,0.0,0.0,11.1,15.89,2.56,36.78,
PACA,Données définitives,2022-03-25,22:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,23:00,4806.0,1742.0,0.0,35.0,0.0,567.0,0.0,121.0,0.0,0.0,0.0,0.0,2342.0,ND,-,-,-,-,-,-,-,-,ND,-,-,158.0,-,-,-,-,-,-,-,-,161.0,-,-,-,-,-,ND,-,-,-,-,-,-,29.0,-,-,-,36.25,55.53,0.0,ND,0.73,35.71,0.0,0.0,11.8,17.16,2.52,36.78,
PACA,Données définitives,2022-03-25,23:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-25,23:30,5211.0,1704.0,0.0,33.0,0.0,438.0,0.0,121.0,0.0,0.0,0.0,0.0,2915.0,ND,-,-,-,-,-,-,-,-,ND,-,-,147.0,-,-,-,-,-,-,-,-,117.0,-,-,-,-,-,ND,-,-,-,-,-,-,39.0,-,-,-,32.7,54.32,0.0,ND,0.63,33.67,0.0,0.0,8.41,13.25,2.32,36.78,
PACA,Données définitives,2022-03-25,23:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,00:00,4946.0,1692.0,0.0,34.0,0.0,448.0,0.0,119.0,0.0,0.0,0.0,0.0,2654.0,ND,-,-,-,-,-,-,-,-,ND,-,-,138.0,-,-,-,-,-,-,-,-,125.0,-,-,-,-,-,ND,-,-,-,-,-,-,69.0,-,-,-,34.21,53.94,0.0,ND,0.69,34.69,0.0,0.0,9.06,13.56,2.41,36.17,
PACA,Données définitives,2022-03-26,00:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,00:30,4756.0,1734.0,0.0,23.0,0.0,361.0,0.0,121.0,0.0,0.0,0.0,0.0,2518.0,ND,-,-,-,-,-,-,-,-,ND,-,-,122.0,-,-,-,-,-,-,-,-,164.0,-,-,-,-,-,ND,-,-,-,-,-,-,87.0,-,-,-,36.46,55.28,0.0,ND,0.48,23.47,0.0,0.0,7.59,10.92,2.54,36.78,
PACA,Données définitives,2022-03-26,00:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,01:00,4579.0,1629.0,0.0,20.0,0.0,352.0,0.0,118.0,0.0,0.0,0.0,0.0,2460.0,ND,-,-,-,-,-,-,-,-,ND,-,-,128.0,-,-,-,-,-,-,-,-,157.0,-,-,-,-,-,ND,-,-,-,-,-,-,81.0,-,-,-,35.58,51.93,0.0,ND,0.44,20.41,0.0,0.0,7.69,10.65,2.58,35.87,
PACA,Données définitives,2022-03-26,01:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,01:30,4583.0,1744.0,0.0,26.0,0.0,348.0,0.0,120.0,0.0,0.0,0.0,0.0,2344.0,ND,-,-,-,-,-,-,-,-,ND,-,-,132.0,-,-,-,-,-,-,-,-,176.0,-,-,-,-,-,ND,-,-,-,-,-,-,81.0,-,-,-,38.05,55.59,0.0,ND,0.57,26.53,0.0,0.0,7.59,10.53,2.62,36.47,
PACA,Données définitives,2022-03-26,01:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,02:00,4538.0,1741.0,0.0,28.0,0.0,282.0,0.0,120.0,0.0,0.0,0.0,0.0,2367.0,ND,-,-,-,-,-,-,-,-,ND,-,-,134.0,-,-,-,-,-,-,-,-,180.0,-,-,-,-,-,ND,-,-,-,-,-,-,64.0,-,-,-,38.36,55.5,0.0,ND,0.62,28.57,0.0,0.0,6.21,8.53,2.64,36.47,
PACA,Données définitives,2022-03-26,02:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,02:30,4593.0,1602.0,0.0,33.0,0.0,255.0,0.0,119.0,0.0,0.0,0.0,0.0,2585.0,ND,-,-,-,-,-,-,-,-,ND,-,-,134.0,-,-,-,-,-,-,-,-,174.0,-,-,-,-,-,ND,-,-,-,-,-,-,55.0,-,-,-,34.88,51.07,0.0,ND,0.72,33.67,0.0,0.0,5.55,7.72,2.59,36.17,
PACA,Données définitives,2022-03-26,02:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,03:00,4371.0,1245.0,0.0,37.0,0.0,218.0,0.0,120.0,0.0,0.0,0.0,0.0,2751.0,ND,-,-,-,-,-,-,-,-,ND,-,-,115.0,-,-,-,-,-,-,-,-,174.0,-,-,-,-,-,ND,-,-,-,-,-,-,36.0,-,-,-,28.48,39.69,0.0,ND,0.85,37.76,0.0,0.0,4.99,6.6,2.75,36.47,
PACA,Données définitives,2022-03-26,03:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,03:30,4299.0,1027.0,0.0,36.0,0.0,219.0,0.0,117.0,0.0,0.0,0.0,0.0,2900.0,ND,-,-,-,-,-,-,-,-,ND,-,-,105.0,-,-,-,-,-,-,-,-,168.0,-,-,-,-,-,ND,-,-,-,-,-,-,57.0,-,-,-,23.89,32.74,0.0,ND,0.84,36.73,0.0,0.0,5.09,6.63,2.72,35.56,
PACA,Données définitives,2022-03-26,03:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,04:00,4230.0,928.0,0.0,34.0,0.0,227.0,0.0,118.0,0.0,0.0,0.0,0.0,2923.0,ND,-,-,-,-,-,-,-,-,ND,-,-,107.0,-,-,-,-,-,-,-,-,151.0,-,-,-,-,-,ND,-,-,-,-,-,-,60.0,-,-,-,21.94,29.58,0.0,ND,0.8,34.69,0.0,0.0,5.37,6.87,2.79,35.87,
PACA,Données définitives,2022-03-26,04:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,04:30,4222.0,849.0,0.0,38.0,0.0,266.0,0.0,117.0,0.0,0.0,0.0,0.0,2952.0,ND,-,-,-,-,-,-,-,-,ND,-,-,105.0,-,-,-,-,-,-,-,-,165.0,-,-,-,-,-,ND,-,-,-,-,-,-,53.0,-,-,-,20.11,27.06,0.0,ND,0.9,38.78,0.0,0.0,6.3,8.05,2.77,35.56,
PACA,Données définitives,2022-03-26,04:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,05:00,4203.0,913.0,0.0,36.0,0.0,267.0,0.0,116.0,0.0,0.0,0.0,0.0,2871.0,ND,-,-,-,-,-,-,-,-,ND,-,-,115.0,-,-,-,-,-,-,-,-,168.0,-,-,-,-,-,ND,-,-,-,-,-,-,54.0,-,-,-,21.72,29.1,0.0,ND,0.86,36.73,0.0,0.0,6.35,8.08,2.76,35.26,
PACA,Données définitives,2022-03-26,05:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,05:30,4266.0,934.0,0.0,33.0,0.0,307.0,0.0,117.0,0.0,0.0,0.0,0.0,2875.0,ND,-,-,-,-,-,-,-,-,ND,-,-,122.0,-,-,-,-,-,-,-,-,180.0,-,-,-,-,-,ND,-,-,-,-,-,-,63.0,-,-,-,21.89,29.77,0.0,ND,0.77,33.67,0.0,0.0,7.2,9.29,2.74,35.56,
PACA,Données définitives,2022-03-26,05:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,06:00,4259.0,933.0,0.0,28.0,0.0,308.0,0.0,116.0,0.0,0.0,0.0,0.0,2874.0,ND,-,-,-,-,-,-,-,-,ND,-,-,119.0,-,-,-,-,-,-,-,-,186.0,-,-,-,-,-,ND,-,-,-,-,-,-,56.0,-,-,-,21.91,29.74,0.0,ND,0.66,28.57,0.0,0.0,7.23,9.32,2.72,35.26,
PACA,Données définitives,2022-03-26,06:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,06:30,4317.0,934.0,0.0,36.0,0.0,326.0,0.0,117.0,0.0,0.0,0.0,0.0,2906.0,ND,-,-,-,-,-,-,-,-,ND,-,-,102.0,-,-,-,-,-,-,-,-,199.0,-,-,-,-,-,ND,-,-,-,-,-,-,31.0,-,-,-,21.64,29.77,0.0,ND,0.83,36.73,0.0,0.0,7.55,9.86,2.71,35.56,
PACA,Données définitives,2022-03-26,06:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,07:00,4383.0,892.0,0.0,41.0,29.0,327.0,-51.0,114.0,0.0,0.0,0.0,0.0,3031.0,ND,-,-,-,-,-,-,-,-,ND,-,-,105.0,-,-,-,-,-,-,-,-,198.0,-,-,-,-,-,ND,-,-,-,-,-,-,50.0,-,-,-,20.35,28.43,0.0,ND,0.94,41.84,0.66,1.65,7.46,9.89,2.6,34.65,
PACA,Données définitives,2022-03-26,07:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2022-03-26,07:30,4439.0,865.0,0.0,43.0,124.0,378.0,-51.0,113.0,0.0,0.0,0.0,0.0,2966.0,ND,-,-,-,-,-,-,-,-,ND,-,-,116.0,-,-,-,-,-,-,-,-,206.0,-,-,-,-,-,ND,-,-,-,-,-,-,73.0,-,-,-,19.49,27.57,0.0,ND,0.97,43.88,2.79,7.06,8.52,11.44,2.55,34.35,
PACA,Données définitives,2022-03-26,07:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
