Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers PACA,Flux physiques de Bourgogne-Franche-Comté vers PACA,Flux physiques de Bretagne vers PACA,Flux physiques de Centre-Val de Loire vers PACA,Flux physiques de Grand-Est vers PACA,Flux physiques de Hauts-de-France vers PACA,Flux physiques d'Ile-de-France vers PACA,Flux physiques de Normandie vers PACA,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques d'Occitanie vers PACA,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques de PACA vers PACA,Flux physiques de PACA vers Auvergne-Rhône-Alpes,Flux physiques de PACA vers Bourgogne-Franche-Comté,Flux physiques de PACA vers Bretagne,Flux physiques de PACA vers Centre-Val de Loire,Flux physiques de PACA vers Grand-Est,Flux physiques de PACA vers Hauts-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de PACA vers Normandie,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de PACA vers Occitanie,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de PACA vers PACA.1,Flux physiques Allemagne vers PACA,Flux physiques Belgique vers PACA,Flux physiques Espagne vers PACA,Flux physiques Italie vers PACA,Flux physiques Luxembourg vers PACA,Flux physiques Royaume-Uni vers PACA,Flux physiques Suisse vers PACA,Flux physiques de PACA vers Allemagne,Flux physiques de PACA vers Belgique,Flux physiques de PACA vers Espagne,Flux physiques de PACA vers Italie,Flux physiques de PACA vers Luxembourg,Flux physiques de PACA vers Royaume-Uni,Flux physiques de PACA vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
PACA,Données définitives,2021-04-04,23:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,00:00,4432.0,27.0,0.0,7.0,0.0,756.0,0.0,73.0,0,0,0,0,3569.0,495,-,-,-,-,-,-,-,-,3456,-,-,58,-,-,-,-,-,-,-,-,200,-,-,-,-,-,0,-,-,-,-,-,-,124,-,-,-,0.61,0.81,0.0,-,0.16,7.22,0.0,0.0,17.06,23.1,1.65,24.17,
PACA,Données définitives,2021-04-05,00:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,00:30,4237.0,29.0,0.0,10.0,0.0,729.0,0.0,72.0,0,0,0,0,3398.0,465,-,-,-,-,-,-,-,-,3309,-,-,58,-,-,-,-,-,-,-,-,185,-,-,-,-,-,0,-,-,-,-,-,-,133,-,-,-,0.68,0.88,0.0,-,0.24,10.31,0.0,0.0,17.21,22.27,1.7,23.84,
PACA,Données définitives,2021-04-05,00:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,01:00,4061.0,27.0,0.0,9.0,0.0,635.0,0.0,72.0,0,0,0,0,3319.0,436,-,-,-,-,-,-,-,-,3237,-,-,56,-,-,-,-,-,-,-,-,174,-,-,-,-,-,0,-,-,-,-,-,-,124,-,-,-,0.66,0.81,0.0,-,0.22,9.28,0.0,0.0,15.64,19.4,1.77,23.84,
PACA,Données définitives,2021-04-05,01:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,01:30,4061.0,28.0,0.0,8.0,0.0,614.0,0.0,72.0,0,0,0,0,3340.0,442,-,-,-,-,-,-,-,-,3261,-,-,55,-,-,-,-,-,-,-,-,168,-,-,-,-,-,0,-,-,-,-,-,-,140,-,-,-,0.69,0.85,0.0,-,0.2,8.25,0.0,0.0,15.12,18.76,1.77,23.84,
PACA,Données définitives,2021-04-05,01:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,02:00,4038.0,27.0,0.0,10.0,0.0,660.0,0.0,74.0,0,0,0,0,3268.0,446,-,-,-,-,-,-,-,-,3187,-,-,57,-,-,-,-,-,-,-,-,166,-,-,-,-,-,0,-,-,-,-,-,-,141,-,-,-,0.67,0.81,0.0,-,0.25,10.31,0.0,0.0,16.34,20.16,1.83,24.5,
PACA,Données définitives,2021-04-05,02:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,02:30,4134.0,28.0,0.0,9.0,0.0,613.0,0.0,73.0,0,0,0,0,3412.0,535,-,-,-,-,-,-,-,-,3240,-,-,61,-,-,-,-,-,-,-,-,160,-,-,-,-,-,0,-,-,-,-,-,-,143,-,-,-,0.68,0.85,0.0,-,0.22,9.28,0.0,0.0,14.83,18.73,1.77,24.17,
PACA,Données définitives,2021-04-05,02:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,03:00,3897.0,28.0,0.0,12.0,0.0,590.0,0.0,73.0,0,0,0,0,3195.0,432,-,-,-,-,-,-,-,-,3133,-,-,56,-,-,-,-,-,-,-,-,158,-,-,-,-,-,0,-,-,-,-,-,-,156,-,-,-,0.72,0.85,0.0,-,0.31,12.37,0.0,0.0,15.14,18.03,1.87,24.17,
PACA,Données définitives,2021-04-05,03:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,03:30,3814.0,27.0,0.0,15.0,0.0,595.0,0.0,73.0,0,0,0,0,3104.0,409,-,-,-,-,-,-,-,-,3058,-,-,58,-,-,-,-,-,-,-,-,153,-,-,-,-,-,0,-,-,-,-,-,-,152,-,-,-,0.71,0.81,0.0,-,0.39,15.46,0.0,0.0,15.6,18.18,1.91,24.17,
PACA,Données définitives,2021-04-05,03:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,04:00,3716.0,29.0,0.0,10.0,0.0,577.0,-51.0,73.0,0,0,0,0,3078.0,390,-,-,-,-,-,-,-,-,3047,-,-,56,-,-,-,-,-,-,-,-,150,-,-,-,-,-,0,-,-,-,-,-,-,153,-,-,-,0.78,0.88,0.0,-,0.27,10.31,0.0,0.0,15.53,17.63,1.96,24.17,
PACA,Données définitives,2021-04-05,04:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,04:30,3659.0,28.0,0.0,13.0,0.0,566.0,-51.0,74.0,0,0,0,0,3028.0,364,-,-,-,-,-,-,-,-,2998,-,-,56,-,-,-,-,-,-,-,-,146,-,-,-,-,-,0,-,-,-,-,-,-,131,-,-,-,0.77,0.85,0.0,-,0.36,13.4,0.0,0.0,15.47,17.29,2.02,24.5,
PACA,Données définitives,2021-04-05,04:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,05:00,3638.0,28.0,0.0,13.0,0.0,625.0,-51.0,74.0,0,0,0,0,2951.0,340,-,-,-,-,-,-,-,-,2954,-,-,56,-,-,-,-,-,-,-,-,145,-,-,-,-,-,0,-,-,-,-,-,-,142,-,-,-,0.77,0.85,0.0,-,0.36,13.4,0.0,0.0,17.18,19.1,2.03,24.5,
PACA,Données définitives,2021-04-05,05:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,05:30,3686.0,28.0,0.0,9.0,0.0,622.0,-51.0,74.0,0,0,0,0,3004.0,356,-,-,-,-,-,-,-,-,2975,-,-,56,-,-,-,-,-,-,-,-,144,-,-,-,-,-,0,-,-,-,-,-,-,126,-,-,-,0.76,0.85,0.0,-,0.24,9.28,0.0,0.0,16.87,19.0,2.01,24.5,
PACA,Données définitives,2021-04-05,05:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,06:00,3700.0,29.0,0.0,8.0,0.0,630.0,-51.0,74.0,0,0,0,0,3010.0,358,-,-,-,-,-,-,-,-,2970,-,-,56,-,-,-,-,-,-,-,-,147,-,-,-,-,-,0,-,-,-,-,-,-,114,-,-,-,0.78,0.88,0.0,-,0.22,8.25,0.0,0.0,17.03,19.25,2.0,24.5,
PACA,Données définitives,2021-04-05,06:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,06:30,3769.0,28.0,0.0,10.0,0.0,669.0,-51.0,73.0,0,0,0,0,3040.0,348,-,-,-,-,-,-,-,-,3027,-,-,55,-,-,-,-,-,-,-,-,162,-,-,-,-,-,0,-,-,-,-,-,-,118,-,-,-,0.74,0.85,0.0,-,0.27,10.31,0.0,0.0,17.75,20.44,1.94,24.17,
PACA,Données définitives,2021-04-05,06:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,07:00,3760.0,28.0,0.0,8.0,1.0,597.0,-51.0,73.0,0,0,0,0,3105.0,386,-,-,-,-,-,-,-,-,3054,-,-,57,-,-,-,-,-,-,-,-,166,-,-,-,-,-,0,-,-,-,-,-,-,112,-,-,-,0.74,0.85,0.0,-,0.21,8.25,0.03,0.07,15.88,18.24,1.94,24.17,
PACA,Données définitives,2021-04-05,07:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,07:30,3769.0,28.0,0.0,8.0,10.0,634.0,-51.0,72.0,0,0,0,0,3066.0,384,-,-,-,-,-,-,-,-,3034,-,-,56,-,-,-,-,-,-,-,-,176,-,-,-,-,-,0,-,-,-,-,-,-,120,-,-,-,0.74,0.85,0.0,-,0.21,8.25,0.27,0.7,16.82,19.37,1.91,23.84,
PACA,Données définitives,2021-04-05,07:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,08:00,3853.0,28.0,0.0,6.0,61.0,637.0,-51.0,72.0,0,0,0,0,3100.0,372,-,-,-,-,-,-,-,-,3070,-,-,59,-,-,-,-,-,-,-,-,173,-,-,-,-,-,0,-,-,-,-,-,-,110,-,-,-,0.73,0.85,0.0,-,0.16,6.19,1.58,4.25,16.53,19.46,1.87,23.84,
PACA,Données définitives,2021-04-05,08:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,08:30,3980.0,28.0,0.0,1.0,165.0,635.0,-51.0,73.0,0,0,0,0,3129.0,370,-,-,-,-,-,-,-,-,3103,-,-,57,-,-,-,-,-,-,-,-,179,-,-,-,-,-,0,-,-,-,-,-,-,108,-,-,-,0.7,0.85,0.0,-,0.03,1.03,4.15,11.49,15.95,19.4,1.83,24.17,
PACA,Données définitives,2021-04-05,08:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,09:00,4089.0,27.0,0.0,1.0,310.0,668.0,-51.0,72.0,0,0,0,0,3061.0,335,-,-,-,-,-,-,-,-,3073,-,-,57,-,-,-,-,-,-,-,-,180,-,-,-,-,-,0,-,-,-,-,-,-,110,-,-,-,0.66,0.81,0.0,-,0.02,1.03,7.58,21.59,16.34,20.41,1.76,23.84,
PACA,Données définitives,2021-04-05,09:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,09:30,4123.0,27.0,0.0,1.0,470.0,695.0,0.0,73.0,0,0,0,0,2857.0,283,-,-,-,-,-,-,-,-,2945,-,-,55,-,-,-,-,-,-,-,-,181,-,-,-,-,-,0,-,-,-,-,-,-,136,-,-,-,0.65,0.81,0.0,-,0.02,1.03,11.4,32.73,16.86,21.23,1.77,24.17,
PACA,Données définitives,2021-04-05,09:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,10:00,4190.0,27.0,0.0,1.0,620.0,742.0,0.0,74.0,0,0,0,0,2726.0,230,-,-,-,-,-,-,-,-,2874,-,-,51,-,-,-,-,-,-,-,-,181,-,-,-,-,-,0,-,-,-,-,-,-,147,-,-,-,0.64,0.81,0.0,-,0.02,1.03,14.8,43.18,17.71,22.67,1.77,24.5,
PACA,Données définitives,2021-04-05,10:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,10:30,4193.0,26.0,0.0,2.0,745.0,702.0,0.0,73.0,0,0,0,0,2644.0,194,-,-,-,-,-,-,-,-,2807,-,-,45,-,-,-,-,-,-,-,-,168,-,-,-,-,-,0,-,-,-,-,-,-,144,-,-,-,0.62,0.78,0.0,-,0.05,2.06,17.77,51.88,16.74,21.45,1.74,24.17,
PACA,Données définitives,2021-04-05,10:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,11:00,4170.0,24.0,0.0,2.0,846.0,620.0,0.0,74.0,0,0,0,0,2605.0,154,-,-,-,-,-,-,-,-,2812,-,-,43,-,-,-,-,-,-,-,-,167,-,-,-,-,-,0,-,-,-,-,-,-,151,-,-,-,0.58,0.72,0.0,-,0.05,2.06,20.29,58.91,14.87,18.94,1.77,24.5,
PACA,Données définitives,2021-04-05,11:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,11:30,4174.0,23.0,0.0,3.0,926.0,551.0,0.0,75.0,0,0,0,0,2597.0,114,-,-,-,-,-,-,-,-,2803,-,-,43,-,-,-,-,-,-,-,-,135,-,-,-,-,-,0,-,-,-,-,-,-,142,-,-,-,0.55,0.69,0.0,-,0.07,3.09,22.18,64.48,13.2,16.83,1.8,24.83,
PACA,Données définitives,2021-04-05,11:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,12:00,4280.0,27.0,0.0,4.0,985.0,534.0,0.0,74.0,0,0,0,0,2657.0,115,-,-,-,-,-,-,-,-,2836,-,-,44,-,-,-,-,-,-,-,-,120,-,-,-,-,-,0,-,-,-,-,-,-,130,-,-,-,0.63,0.81,0.0,-,0.09,4.12,23.01,68.59,12.48,16.32,1.73,24.5,
PACA,Données définitives,2021-04-05,12:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,12:30,4348.0,28.0,0.0,3.0,1015.0,513.0,0.0,75.0,0,0,0,0,2715.0,145,-,-,-,-,-,-,-,-,2852,-,-,44,-,-,-,-,-,-,-,-,127,-,-,-,-,-,0,-,-,-,-,-,-,111,-,-,-,0.64,0.85,0.0,-,0.07,3.09,23.34,70.68,11.8,15.67,1.72,24.83,
PACA,Données définitives,2021-04-05,12:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,13:00,4267.0,26.0,0.0,4.0,1034.0,510.0,0.0,75.0,0,0,0,0,2618.0,130,-,-,-,-,-,-,-,-,2781,-,-,44,-,-,-,-,-,-,-,-,122,-,-,-,-,-,0,-,-,-,-,-,-,127,-,-,-,0.61,0.78,0.0,-,0.09,4.12,24.23,72.01,11.95,15.58,1.76,24.83,
PACA,Données définitives,2021-04-05,13:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,13:30,4207.0,25.0,0.0,9.0,1030.0,520.0,-51.0,75.0,0,0,0,0,2598.0,119,-,-,-,-,-,-,-,-,2782,-,-,39,-,-,-,-,-,-,-,-,107,-,-,-,-,-,0,-,-,-,-,-,-,157,-,-,-,0.59,0.75,0.0,-,0.21,9.28,24.48,71.73,12.36,15.89,1.78,24.83,
PACA,Données définitives,2021-04-05,13:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,14:00,4003.0,25.0,0.0,10.0,1036.0,501.0,-51.0,75.0,0,0,0,0,2406.0,82,-,-,-,-,-,-,-,-,2623,-,-,49,-,-,-,-,-,-,-,-,109,-,-,-,-,-,0,-,-,-,-,-,-,142,-,-,-,0.62,0.75,0.0,-,0.25,10.31,25.88,72.14,12.52,15.31,1.87,24.83,
PACA,Données définitives,2021-04-05,14:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,14:30,4005.0,25.0,0.0,13.0,1029.0,484.0,-51.0,75.0,0,0,0,0,2431.0,94,-,-,-,-,-,-,-,-,2626,-,-,42,-,-,-,-,-,-,-,-,104,-,-,-,-,-,0,-,-,-,-,-,-,143,-,-,-,0.62,0.75,0.0,-,0.32,13.4,25.69,71.66,12.08,14.79,1.87,24.83,
PACA,Données définitives,2021-04-05,14:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,15:00,3913.0,25.0,0.0,21.0,994.0,419.0,-51.0,74.0,0,0,0,0,2429.0,95,-,-,-,-,-,-,-,-,2618,-,-,40,-,-,-,-,-,-,-,-,103,-,-,-,-,-,0,-,-,-,-,-,-,142,-,-,-,0.64,0.75,0.0,-,0.54,21.65,25.4,69.22,10.71,12.8,1.89,24.5,
PACA,Données définitives,2021-04-05,15:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,15:30,3809.0,24.0,0.0,24.0,947.0,423.0,-51.0,75.0,0,0,0,0,2367.0,108,-,-,-,-,-,-,-,-,2521,-,-,39,-,-,-,-,-,-,-,-,96,-,-,-,-,-,0,-,-,-,-,-,-,128,-,-,-,0.63,0.72,0.0,-,0.63,24.74,24.86,65.95,11.11,12.92,1.97,24.83,
PACA,Données définitives,2021-04-05,15:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,16:00,3690.0,23.0,0.0,27.0,846.0,417.0,-51.0,75.0,0,0,0,0,2352.0,80,-,-,-,-,-,-,-,-,2546,-,-,41,-,-,-,-,-,-,-,-,100,-,-,-,-,-,0,-,-,-,-,-,-,134,-,-,-,0.62,0.69,0.0,-,0.73,27.84,22.93,58.91,11.3,12.74,2.03,24.83,
PACA,Données définitives,2021-04-05,16:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,16:30,3618.0,24.0,0.0,28.0,782.0,419.0,-51.0,75.0,0,0,0,0,2341.0,56,-,-,-,-,-,-,-,-,2570,-,-,44,-,-,-,-,-,-,-,-,95,-,-,-,-,-,0,-,-,-,-,-,-,146,-,-,-,0.66,0.72,0.0,-,0.77,28.87,21.61,54.46,11.58,12.8,2.07,24.83,
PACA,Données définitives,2021-04-05,16:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,17:00,3628.0,21.0,0.0,35.0,645.0,422.0,-51.0,75.0,0,0,0,0,2480.0,84,-,-,-,-,-,-,-,-,2669,-,-,46,-,-,-,-,-,-,-,-,87,-,-,-,-,-,0,-,-,-,-,-,-,140,-,-,-,0.58,0.63,0.0,-,0.96,36.08,17.78,44.92,11.63,12.89,2.07,24.83,
PACA,Données définitives,2021-04-05,17:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,17:30,3609.0,23.0,0.0,40.0,516.0,437.0,-51.0,76.0,0,0,0,0,2569.0,125,-,-,-,-,-,-,-,-,2721,-,-,47,-,-,-,-,-,-,-,-,88,-,-,-,-,-,0,-,-,-,-,-,-,142,-,-,-,0.64,0.69,0.0,-,1.11,41.24,14.3,35.93,12.11,13.35,2.11,25.17,
PACA,Données définitives,2021-04-05,17:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,18:00,3689.0,21.0,0.0,36.0,372.0,535.0,0.0,75.0,0,0,0,0,2650.0,175,-,-,-,-,-,-,-,-,2737,-,-,50,-,-,-,-,-,-,-,-,87,-,-,-,-,-,0,-,-,-,-,-,-,124,-,-,-,0.57,0.63,0.0,-,0.98,37.11,10.08,25.91,14.5,16.35,2.03,24.83,
PACA,Données définitives,2021-04-05,18:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,18:30,3844.0,23.0,0.0,25.0,226.0,608.0,0.0,76.0,0,0,0,0,2885.0,253,-,-,-,-,-,-,-,-,2878,-,-,51,-,-,-,-,-,-,-,-,89,-,-,-,-,-,0,-,-,-,-,-,-,105,-,-,-,0.6,0.69,0.0,-,0.65,25.77,5.88,15.74,15.82,18.58,1.98,25.17,
PACA,Données définitives,2021-04-05,18:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,19:00,4095.0,25.0,0.0,22.0,128.0,653.0,0.0,76.0,0,0,0,0,3192.0,300,-,-,-,-,-,-,-,-,3144,-,-,50,-,-,-,-,-,-,-,-,103,-,-,-,-,-,0,-,-,-,-,-,-,99,-,-,-,0.61,0.75,0.0,-,0.54,22.68,3.13,8.91,15.95,19.95,1.86,25.17,
PACA,Données définitives,2021-04-05,19:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,19:30,4293.0,24.0,0.0,27.0,60.0,621.0,0.0,75.0,0,0,0,0,3487.0,460,-,-,-,-,-,-,-,-,3306,-,-,51,-,-,-,-,-,-,-,-,122,-,-,-,-,-,0,-,-,-,-,-,-,105,-,-,-,0.56,0.72,0.0,-,0.63,27.84,1.4,4.18,14.47,18.97,1.75,24.83,
PACA,Données définitives,2021-04-05,19:45,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,20:00,4378.0,23.0,0.0,44.0,12.0,666.0,0.0,77.0,0,0,0,0,3556.0,482,-,-,-,-,-,-,-,-,3378,-,-,55,-,-,-,-,-,-,-,-,132,-,-,-,-,-,0,-,-,-,-,-,-,117,-,-,-,0.53,0.69,0.0,-,1.01,45.36,0.27,0.84,15.21,20.35,1.76,25.5,
PACA,Données définitives,2021-04-05,20:15,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,,
PACA,Données définitives,2021-04-05,20:30,4457.0,23.0,0.0,52.0,1.0,764.0,0.0,76.0,0,0,0,0,3541.0,462,-,-,-,-,-,-,-,-,3391,-,-,57,-,-,-,-,-,-,-,-,147,-,-,-,-,-,0,-,-,-,-,-,-,108,-,-,-,0.52,0.69,0.0,-,1.17,53.61,0.02,0.07,17.14,23.34,1.71,25.17,
