timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2021-01-08 12:00:00,2021-01-08 11:00:00,BE,0.0,1396.43,-1396.43
2021-01-08 12:00:00,2021-01-08 11:00:00,CH,0.0,3039.0,-3039.0
2021-01-08 12:00:00,2021-01-08 11:00:00,DE-LU,0.0,1840.7425,-1840.7425
2021-01-08 12:00:00,2021-01-08 11:00:00,ES,3389.07,0.0,3389.07
2021-01-08 12:00:00,2021-01-08 11:00:00,GB,1789.0,0.0,1789.0
2021-01-08 12:00:00,2021-01-08 11:00:00,IT-North,0.0,870.0,-870.0
