timestamp_fr,datetime_utc,country,export_fr_to_country,import_country_to_fr,net_fr_to_country
2021-06-19 10:00:00,2021-06-19 08:00:00,BE,0.0,963.99,-963.99
2021-06-19 10:00:00,2021-06-19 08:00:00,CH,0.0,407.0,-407.0
2021-06-19 10:00:00,2021-06-19 08:00:00,DE-LU,0.0,772.784,-772.784
2021-06-19 10:00:00,2021-06-19 08:00:00,ES,2965.46,0.0,2965.46
2021-06-19 10:00:00,2021-06-19 08:00:00,GB,2750.0,0.0,2750.0
2021-06-19 10:00:00,2021-06-19 08:00:00,IT-North,2454.0,0.0,2454.0
